"id","c28992r100","osm_id"
"E0977N4417_1854792569","E0977N4417","1854792569"
"E0977N4417_1854792584","E0977N4417","1854792584"
"E0977N4417_1854792590","E0977N4417","1854792590"
"E0977N4417_1854792596","E0977N4417","1854792596"
"E0977N4417_2057398929","E0977N4417","2057398929"
"E0977N4417_2770782143","E0977N4417","2770782143"
"E0977N4417_2770805586","E0977N4417","2770805586"
"E0977N4417_2770811971","E0977N4417","2770811971"
"E0977N4417_2770814434","E0977N4417","2770814434"
"E0977N4417_3759170446","E0977N4417","3759170446"
"E0977N4417_5143678092","E0977N4417","5143678092"
"E0977N4417_5143678093","E0977N4417","5143678093"
"E0977N4417_6288394341","E0977N4417","6288394341"
"E0977N4417_7783758244","E0977N4417","7783758244"
"E0977N4418_483553260","E0977N4418","483553260"
"E0977N4418_1854792502","E0977N4418","1854792502"
"E0977N4418_1854792503","E0977N4418","1854792503"
"E0977N4418_1854792506","E0977N4418","1854792506"
"E0977N4418_1854792514","E0977N4418","1854792514"
"E0977N4418_1854792527","E0977N4418","1854792527"
"E0977N4418_1854792560","E0977N4418","1854792560"
"E0977N4418_1854792569","E0977N4418","1854792569"
"E0977N4418_1854792584","E0977N4418","1854792584"
"E0977N4418_1854792590","E0977N4418","1854792590"
"E0977N4418_1854792596","E0977N4418","1854792596"
"E0977N4418_2057398929","E0977N4418","2057398929"
"E0977N4418_2770782143","E0977N4418","2770782143"
"E0977N4418_2770805586","E0977N4418","2770805586"
"E0977N4418_2770811971","E0977N4418","2770811971"
"E0977N4418_2770814434","E0977N4418","2770814434"
"E0977N4418_3759170446","E0977N4418","3759170446"
"E0977N4418_5143678092","E0977N4418","5143678092"
"E0977N4418_5143678093","E0977N4418","5143678093"
"E0977N4418_7783758244","E0977N4418","7783758244"
"E0977N4420_483553260","E0977N4420","483553260"
"E0977N4420_1854792502","E0977N4420","1854792502"
"E0977N4420_1854792503","E0977N4420","1854792503"
"E0977N4420_1854792506","E0977N4420","1854792506"
"E0977N4420_1854792514","E0977N4420","1854792514"
"E0977N4420_1854792527","E0977N4420","1854792527"
"E0977N4420_1854792560","E0977N4420","1854792560"
"E0977N4420_1854792584","E0977N4420","1854792584"
"E0977N4420_1854792590","E0977N4420","1854792590"
"E0977N4420_1854792596","E0977N4420","1854792596"
"E0977N4420_2057398929","E0977N4420","2057398929"
"E0977N4420_2770782143","E0977N4420","2770782143"
"E0977N4420_2770805586","E0977N4420","2770805586"
"E0977N4420_2770811971","E0977N4420","2770811971"
"E0977N4420_2770814434","E0977N4420","2770814434"
"E0977N4420_4763787996","E0977N4420","4763787996"
"E0977N4420_5143678092","E0977N4420","5143678092"
"E0977N4420_5143678093","E0977N4420","5143678093"
"E0977N4420_7783758244","E0977N4420","7783758244"
"E0977N4420_8951365790","E0977N4420","8951365790"
"E0977N4420_8951365791","E0977N4420","8951365791"
"E0977N4420_8951365792","E0977N4420","8951365792"
"E0977N4421_483553260","E0977N4421","483553260"
"E0977N4421_1854792502","E0977N4421","1854792502"
"E0977N4421_1854792503","E0977N4421","1854792503"
"E0977N4421_1854792527","E0977N4421","1854792527"
"E0977N4421_1854792584","E0977N4421","1854792584"
"E0977N4421_1854792596","E0977N4421","1854792596"
"E0977N4421_4763787996","E0977N4421","4763787996"
"E0977N4421_8948873046","E0977N4421","8948873046"
"E0977N4421_8951365790","E0977N4421","8951365790"
"E0977N4421_8951365791","E0977N4421","8951365791"
"E0977N4421_8951365792","E0977N4421","8951365792"
"E0977N4422_483553260","E0977N4422","483553260"
"E0977N4422_759980064","E0977N4422","759980064"
"E0977N4422_4763787996","E0977N4422","4763787996"
"E0977N4422_8948873046","E0977N4422","8948873046"
"E0977N4422_8951365790","E0977N4422","8951365790"
"E0977N4422_8951365791","E0977N4422","8951365791"
"E0977N4422_8951365792","E0977N4422","8951365792"
"E0977N4423_446343409","E0977N4423","446343409"
"E0977N4423_759980064","E0977N4423","759980064"
"E0977N4423_8948873045","E0977N4423","8948873045"
"E0977N4423_8948873046","E0977N4423","8948873046"
"E0977N4423_8951365790","E0977N4423","8951365790"
"E0977N4423_8951365791","E0977N4423","8951365791"
"E0977N4423_8951365792","E0977N4423","8951365792"
"E0978N4323_674269347","E0978N4323","674269347"
"E0978N4324_674269347","E0978N4324","674269347"
"E0978N4325_674269347","E0978N4325","674269347"
"E0978N4325_2791288181","E0978N4325","2791288181"
"E0978N4325_2791289022","E0978N4325","2791289022"
"E0978N4325_2791289816","E0978N4325","2791289816"
"E0978N4325_4974012422","E0978N4325","4974012422"
"E0978N4326_674269347","E0978N4326","674269347"
"E0978N4326_3770319438","E0978N4326","3770319438"
"E0978N4326_2791288181","E0978N4326","2791288181"
"E0978N4326_2791289022","E0978N4326","2791289022"
"E0978N4326_2791289816","E0978N4326","2791289816"
"E0978N4326_4974012422","E0978N4326","4974012422"
"E0978N4327_674269347","E0978N4327","674269347"
"E0978N4327_3770319438","E0978N4327","3770319438"
"E0978N4327_2791288181","E0978N4327","2791288181"
"E0978N4327_2791289022","E0978N4327","2791289022"
"E0978N4327_2791289816","E0978N4327","2791289816"
"E0978N4327_4974012422","E0978N4327","4974012422"
"E0978N4328_3770319438","E0978N4328","3770319438"
"E0978N4328_2791288181","E0978N4328","2791288181"
"E0978N4328_2791289022","E0978N4328","2791289022"
"E0978N4328_2791289816","E0978N4328","2791289816"
"E0978N4328_4974012422","E0978N4328","4974012422"
"E0978N4329_674269334","E0978N4329","674269334"
"E0978N4329_3770319438","E0978N4329","3770319438"
"E0978N4329_2791288181","E0978N4329","2791288181"
"E0978N4329_2791289022","E0978N4329","2791289022"
"E0978N4329_2791289816","E0978N4329","2791289816"
"E0978N4329_3770319430","E0978N4329","3770319430"
"E0978N4329_4974012422","E0978N4329","4974012422"
"E0978N4330_375678052","E0978N4330","375678052"
"E0978N4330_674269334","E0978N4330","674269334"
"E0978N4330_3770319438","E0978N4330","3770319438"
"E0978N4330_2791288181","E0978N4330","2791288181"
"E0978N4330_2791289022","E0978N4330","2791289022"
"E0978N4330_2791289816","E0978N4330","2791289816"
"E0978N4330_2791302436","E0978N4330","2791302436"
"E0978N4330_2791302676","E0978N4330","2791302676"
"E0978N4330_2791304829","E0978N4330","2791304829"
"E0978N4330_2791305325","E0978N4330","2791305325"
"E0978N4330_4974012422","E0978N4330","4974012422"
"E0978N4330_8569850670","E0978N4330","8569850670"
"E0978N4331_375678052","E0978N4331","375678052"
"E0978N4331_674269334","E0978N4331","674269334"
"E0978N4331_3770319438","E0978N4331","3770319438"
"E0978N4331_2791288181","E0978N4331","2791288181"
"E0978N4331_2791289022","E0978N4331","2791289022"
"E0978N4331_3770319445","E0978N4331","3770319445"
"E0978N4331_4974012422","E0978N4331","4974012422"
"E0978N4332_375678052","E0978N4332","375678052"
"E0978N4332_3770319445","E0978N4332","3770319445"
"E0978N4333_375678052","E0978N4333","375678052"
"E0978N4333_675038106","E0978N4333","675038106"
"E0978N4333_679307611","E0978N4333","679307611"
"E0978N4333_679307612","E0978N4333","679307612"
"E0978N4333_3770319445","E0978N4333","3770319445"
"E0978N4334_375678052","E0978N4334","375678052"
"E0978N4334_675038106","E0978N4334","675038106"
"E0978N4334_679307611","E0978N4334","679307611"
"E0978N4334_679307612","E0978N4334","679307612"
"E0978N4334_3770319445","E0978N4334","3770319445"
"E0978N4335_375678052","E0978N4335","375678052"
"E0978N4335_675038106","E0978N4335","675038106"
"E0978N4335_675038108","E0978N4335","675038108"
"E0978N4335_2791466406","E0978N4335","2791466406"
"E0978N4335_3770319445","E0978N4335","3770319445"
"E0978N4336_675038106","E0978N4336","675038106"
"E0978N4336_675038108","E0978N4336","675038108"
"E0978N4336_2791466406","E0978N4336","2791466406"
"E0978N4336_3770319445","E0978N4336","3770319445"
"E0978N4337_675038106","E0978N4337","675038106"
"E0978N4337_675038108","E0978N4337","675038108"
"E0978N4337_2791466406","E0978N4337","2791466406"
"E0978N4337_3770319445","E0978N4337","3770319445"
"E0978N4337_4446344083","E0978N4337","4446344083"
"E0978N4338_675038106","E0978N4338","675038106"
"E0978N4338_675038108","E0978N4338","675038108"
"E0978N4338_689150531","E0978N4338","689150531"
"E0978N4338_2791444224","E0978N4338","2791444224"
"E0978N4338_2791462942","E0978N4338","2791462942"
"E0978N4338_2791482648","E0978N4338","2791482648"
"E0978N4338_2791490677","E0978N4338","2791490677"
"E0978N4339_675038108","E0978N4339","675038108"
"E0978N4339_689150531","E0978N4339","689150531"
"E0978N4339_689150532","E0978N4339","689150532"
"E0978N4339_689150536","E0978N4339","689150536"
"E0978N4339_2791444224","E0978N4339","2791444224"
"E0978N4339_2791462942","E0978N4339","2791462942"
"E0978N4339_2791482648","E0978N4339","2791482648"
"E0978N4339_2791490677","E0978N4339","2791490677"
"E0978N4339_6361125808","E0978N4339","6361125808"
"E0978N4339_6361125809","E0978N4339","6361125809"
"E0978N4339_6361125810","E0978N4339","6361125810"
"E0978N4339_6361125811","E0978N4339","6361125811"
"E0978N4340_675038108","E0978N4340","675038108"
"E0978N4340_689150531","E0978N4340","689150531"
"E0978N4340_689150532","E0978N4340","689150532"
"E0978N4340_689150536","E0978N4340","689150536"
"E0978N4340_1448467673","E0978N4340","1448467673"
"E0978N4340_3769651682","E0978N4340","3769651682"
"E0978N4340_6361125808","E0978N4340","6361125808"
"E0978N4340_6361125809","E0978N4340","6361125809"
"E0978N4340_6361125810","E0978N4340","6361125810"
"E0978N4340_6361125811","E0978N4340","6361125811"
"E0978N4341_689150531","E0978N4341","689150531"
"E0978N4341_6361125808","E0978N4341","6361125808"
"E0978N4341_6361125809","E0978N4341","6361125809"
"E0978N4341_6361125810","E0978N4341","6361125810"
"E0978N4341_6361125811","E0978N4341","6361125811"
"E0978N4349_683742141","E0978N4349","683742141"
"E0978N4350_136864166","E0978N4350","136864166"
"E0978N4350_683742142","E0978N4350","683742142"
"E0978N4350_472810465","E0978N4350","472810465"
"E0978N4350_149716362","E0978N4350","149716362"
"E0978N4350_472809899","E0978N4350","472809899"
"E0978N4350_683742141","E0978N4350","683742141"
"E0978N4350_3769725273","E0978N4350","3769725273"
"E0978N4350_3770319409","E0978N4350","3770319409"
"E0978N4365_582365670","E0978N4365","582365670"
"E0978N4365_582492385","E0978N4365","582492385"
"E0978N4365_3907329696","E0978N4365","3907329696"
"E0978N4365_5570716751","E0978N4365","5570716751"
"E0978N4371_1805072349","E0978N4371","1805072349"
"E0978N4371_5113684903","E0978N4371","5113684903"
"E0978N4371_5113684904","E0978N4371","5113684904"
"E0978N4371_5113684905","E0978N4371","5113684905"
"E0978N4371_5113684906","E0978N4371","5113684906"
"E0978N4371_5113684907","E0978N4371","5113684907"
"E0978N4371_5113684908","E0978N4371","5113684908"
"E0978N4371_8465235554","E0978N4371","8465235554"
"E0978N4373_96715708","E0978N4373","96715708"
"E0978N4373_96715729","E0978N4373","96715729"
"E0978N4373_136867233","E0978N4373","136867233"
"E0978N4373_694562262","E0978N4373","694562262"
"E0978N4373_8797913626","E0978N4373","8797913626"
"E0978N4373_8797913627","E0978N4373","8797913627"
"E0978N4373_8797913628","E0978N4373","8797913628"
"E0978N4374_96715708","E0978N4374","96715708"
"E0978N4374_96715729","E0978N4374","96715729"
"E0978N4374_136867233","E0978N4374","136867233"
"E0978N4374_694562262","E0978N4374","694562262"
"E0978N4378","E0978N4378",NULL
"E0978N4380","E0978N4380",NULL
"E0978N4381_1354722079","E0978N4381","1354722079"
"E0978N4381_1421692718","E0978N4381","1421692718"
"E0978N4381_1421692719","E0978N4381","1421692719"
"E0978N4382","E0978N4382",NULL
"E0978N4383_1354722079","E0978N4383","1354722079"
"E0978N4383_1421692718","E0978N4383","1421692718"
"E0978N4383_1421692719","E0978N4383","1421692719"
"E0978N4384_1354722079","E0978N4384","1354722079"
"E0978N4384_1421692718","E0978N4384","1421692718"
"E0978N4384_1421692719","E0978N4384","1421692719"
"E0978N4385_2726707025","E0978N4385","2726707025"
"E0978N4386_96715701","E0978N4386","96715701"
"E0978N4386_765706215","E0978N4386","765706215"
"E0978N4386_2726707025","E0978N4386","2726707025"
"E0978N4387_96715701","E0978N4387","96715701"
"E0978N4387_765706215","E0978N4387","765706215"
"E0978N4387_2726707025","E0978N4387","2726707025"
"E0978N4388_96715701","E0978N4388","96715701"
"E0978N4388_765706215","E0978N4388","765706215"
"E0978N4388_2726707025","E0978N4388","2726707025"
"E0978N4389_96715701","E0978N4389","96715701"
"E0978N4389_765706215","E0978N4389","765706215"
"E0978N4391","E0978N4391",NULL
"E0978N4392","E0978N4392",NULL
"E0978N4396_8460925247","E0978N4396","8460925247"
"E0978N4397_8460925247","E0978N4397","8460925247"
"E0978N4398_8460925247","E0978N4398","8460925247"
"E0978N4399_1171091318","E0978N4399","1171091318"
"E0978N4399_1171091321","E0978N4399","1171091321"
"E0978N4399_1437764456","E0978N4399","1437764456"
"E0978N4399_1994418218","E0978N4399","1994418218"
"E0978N4399_2785269024","E0978N4399","2785269024"
"E0978N4399_2785269208","E0978N4399","2785269208"
"E0978N4399_2785269260","E0978N4399","2785269260"
"E0978N4399_2785269274","E0978N4399","2785269274"
"E0978N4399_2785269281","E0978N4399","2785269281"
"E0978N4399_2785269299","E0978N4399","2785269299"
"E0978N4399_4189046245","E0978N4399","4189046245"
"E0978N4399_4961559185","E0978N4399","4961559185"
"E0978N4400_1171091318","E0978N4400","1171091318"
"E0978N4400_273699066","E0978N4400","273699066"
"E0978N4400_1171091321","E0978N4400","1171091321"
"E0978N4400_1437764456","E0978N4400","1437764456"
"E0978N4400_1994418218","E0978N4400","1994418218"
"E0978N4400_2785269024","E0978N4400","2785269024"
"E0978N4400_2785269068","E0978N4400","2785269068"
"E0978N4400_2785269098","E0978N4400","2785269098"
"E0978N4400_2785269148","E0978N4400","2785269148"
"E0978N4400_2785269208","E0978N4400","2785269208"
"E0978N4400_2785269260","E0978N4400","2785269260"
"E0978N4400_2785269274","E0978N4400","2785269274"
"E0978N4400_2785269281","E0978N4400","2785269281"
"E0978N4400_2785269299","E0978N4400","2785269299"
"E0978N4400_2785269335","E0978N4400","2785269335"
"E0978N4400_4189046245","E0978N4400","4189046245"
"E0978N4400_4961559185","E0978N4400","4961559185"
"E0978N4400_4961559186","E0978N4400","4961559186"
"E0978N4402_1171091318","E0978N4402","1171091318"
"E0978N4402_186229565","E0978N4402","186229565"
"E0978N4402_273699066","E0978N4402","273699066"
"E0978N4402_1171091321","E0978N4402","1171091321"
"E0978N4402_1437764456","E0978N4402","1437764456"
"E0978N4402_1994418217","E0978N4402","1994418217"
"E0978N4402_1994418218","E0978N4402","1994418218"
"E0978N4402_2785269020","E0978N4402","2785269020"
"E0978N4402_2785269024","E0978N4402","2785269024"
"E0978N4402_2785269068","E0978N4402","2785269068"
"E0978N4402_2785269098","E0978N4402","2785269098"
"E0978N4402_2785269148","E0978N4402","2785269148"
"E0978N4402_2785269208","E0978N4402","2785269208"
"E0978N4402_2785269260","E0978N4402","2785269260"
"E0978N4402_2785269274","E0978N4402","2785269274"
"E0978N4402_2785269281","E0978N4402","2785269281"
"E0978N4402_2785269299","E0978N4402","2785269299"
"E0978N4402_2785269300","E0978N4402","2785269300"
"E0978N4402_2785269335","E0978N4402","2785269335"
"E0978N4402_2785269498","E0978N4402","2785269498"
"E0978N4402_4189046245","E0978N4402","4189046245"
"E0978N4402_4791262206","E0978N4402","4791262206"
"E0978N4402_4961559185","E0978N4402","4961559185"
"E0978N4402_4961559186","E0978N4402","4961559186"
"E0978N4402_6916134014","E0978N4402","6916134014"
"E0978N4402_6916134015","E0978N4402","6916134015"
"E0978N4402_6916191886","E0978N4402","6916191886"
"E0978N4403_1171091318","E0978N4403","1171091318"
"E0978N4403_34032725","E0978N4403","34032725"
"E0978N4403_186229565","E0978N4403","186229565"
"E0978N4403_273699066","E0978N4403","273699066"
"E0978N4403_1171091321","E0978N4403","1171091321"
"E0978N4403_1437764456","E0978N4403","1437764456"
"E0978N4403_1994418217","E0978N4403","1994418217"
"E0978N4403_2785269020","E0978N4403","2785269020"
"E0978N4403_2785269024","E0978N4403","2785269024"
"E0978N4403_2785269068","E0978N4403","2785269068"
"E0978N4403_2785269098","E0978N4403","2785269098"
"E0978N4403_2785269148","E0978N4403","2785269148"
"E0978N4403_2785269208","E0978N4403","2785269208"
"E0978N4403_2785269260","E0978N4403","2785269260"
"E0978N4403_2785269274","E0978N4403","2785269274"
"E0978N4403_2785269281","E0978N4403","2785269281"
"E0978N4403_2785269299","E0978N4403","2785269299"
"E0978N4403_2785269300","E0978N4403","2785269300"
"E0978N4403_2785269335","E0978N4403","2785269335"
"E0978N4403_2785269498","E0978N4403","2785269498"
"E0978N4403_2785269821","E0978N4403","2785269821"
"E0978N4403_2785269830","E0978N4403","2785269830"
"E0978N4403_2785271021","E0978N4403","2785271021"
"E0978N4403_4189046245","E0978N4403","4189046245"
"E0978N4403_4791262206","E0978N4403","4791262206"
"E0978N4403_4961559185","E0978N4403","4961559185"
"E0978N4403_4961559186","E0978N4403","4961559186"
"E0978N4403_5671954823","E0978N4403","5671954823"
"E0978N4403_6715904351","E0978N4403","6715904351"
"E0978N4403_6916134014","E0978N4403","6916134014"
"E0983N4383","E0983N4383",NULL
"E0978N4403_6916134015","E0978N4403","6916134015"
"E0978N4403_6916191886","E0978N4403","6916191886"
"E0978N4404_483553394","E0978N4404","483553394"
"E0978N4404_34032725","E0978N4404","34032725"
"E0978N4404_2785269754","E0978N4404","2785269754"
"E0978N4404_2785269762","E0978N4404","2785269762"
"E0978N4404_2785269784","E0978N4404","2785269784"
"E0978N4404_2785269793","E0978N4404","2785269793"
"E0978N4404_2785269798","E0978N4404","2785269798"
